####################################################################################################
# Month: 08Aug                                                                                     #
# Station: YAN                                                                                     #
# Columns are: year    month   day     segment         windspeed (m/s)                             #
####################################################################################################
year,month,day,segment,windspeed
2009,08,1,0,0.234788
2009,08,1,1,0.816467
2009,08,1,2,2.338566
2009,08,1,3,3.010389
2009,08,1,4,5.141369
2009,08,1,5,6.145718
2009,08,1,6,5.064633
2009,08,1,7,4.275669
2009,08,2,0,2.506391
2009,08,2,1,3.488825
2009,08,2,2,4.827153
2009,08,2,3,5.506141
2009,08,2,4,5.591349
2009,08,2,5,5.885666
2009,08,2,6,6.472055
2009,08,2,7,9.606368
2009,08,3,0,8.291867
2009,08,3,1,6.744509
2009,08,3,2,6.731282
2009,08,3,3,7.154109
2009,08,3,4,7.355218
2009,08,3,5,9.195532
2009,08,3,6,8.591719
2009,08,3,7,8.044943
2009,08,4,0,7.59451
2009,08,4,1,6.527497
2009,08,4,2,4.781055
2009,08,4,3,3.55107
2009,08,4,4,4.380689
2009,08,4,5,5.80785
2009,08,4,6,5.831611
2009,08,4,7,6.210188
2009,08,5,0,5.375486
2009,08,5,1,4.472821
2009,08,5,2,3.333563
2009,08,5,3,2.119956
2009,08,5,4,2.309353
2009,08,5,5,2.99689
2009,08,5,6,3.505143
2009,08,5,7,2.944039
2009,08,6,0,2.876906
2009,08,6,1,2.374138
2009,08,6,2,2.182108
2009,08,6,3,1.91919
2009,08,6,4,1.152052
2009,08,6,5,3.184934
2009,08,6,6,5.592337
2009,08,6,7,4.281612
2009,08,7,0,3.175851
2009,08,7,1,4.294286
2009,08,7,2,6.520343
2009,08,7,3,7.231787
2009,08,7,4,6.138483
2009,08,7,5,8.056892
2009,08,7,6,7.479692
2009,08,7,7,5.579171
2009,08,8,0,5.96398
2009,08,8,1,6.867468
2009,08,8,2,8.242255
2009,08,8,3,9.275142
2009,08,8,4,9.310944
2009,08,8,5,7.114137
2009,08,8,6,4.423743
2009,08,8,7,4.006082
2009,08,9,0,2.788578
2009,08,9,1,3.554423
2009,08,9,2,2.979828
2009,08,9,3,2.161785
2009,08,9,4,0.995073
2009,08,9,5,1.714736
2009,08,9,6,2.267401
2009,08,9,7,1.278091
2009,08,10,0,1.927619
2009,08,10,1,0.743939
2009,08,10,2,2.835679
2009,08,10,3,3.605272
2009,08,10,4,4.07275
2009,08,10,5,3.510465
2009,08,10,6,3.354275
2009,08,10,7,1.397549
2009,08,11,0,2.038953
2009,08,11,1,2.911741
2009,08,11,2,4.754229
2009,08,11,3,3.99251
2009,08,11,4,2.578145
2009,08,11,5,0.413639
2009,08,11,6,1.630128
2009,08,11,7,3.508348
2009,08,12,0,4.704171
2009,08,12,1,4.938753
2009,08,12,2,4.190395
2009,08,12,3,3.642947
2009,08,12,4,1.012059
2009,08,12,5,1.953494
2009,08,12,6,0.989697
2009,08,12,7,1.792274
2009,08,13,0,2.802214
2009,08,13,1,1.343485
2009,08,13,2,1.024048
2009,08,13,3,1.322876
2009,08,13,4,0.902405
2009,08,13,5,1.256207
2009,08,13,6,1.935374
2009,08,13,7,0.610163
2009,08,14,0,0.40273
2009,08,14,1,0.654202
2009,08,14,2,1.016172
2009,08,14,3,2.514291
2009,08,14,4,3.648281
2009,08,14,5,3.291738
2009,08,14,6,2.756316
2009,08,14,7,3.427961
2009,08,15,0,4.120269
2009,08,15,1,3.960433
2009,08,15,2,4.786032
2009,08,15,3,5.786558
2009,08,15,4,7.0154
2009,08,15,5,6.940946
2009,08,15,6,6.413611
2009,08,15,7,6.940762
2009,08,16,0,7.207671
2009,08,16,1,7.286991
2009,08,16,2,8.197966
2009,08,16,3,8.241418
2009,08,16,4,6.913884
2009,08,16,5,5.122346
2009,08,16,6,4.384696
2009,08,16,7,4.40078
2009,08,17,0,3.335942
2009,08,17,1,3.216933
2009,08,17,2,3.853783
2009,08,17,3,3.977019
2009,08,17,4,3.336002
2009,08,17,5,1.490715
2009,08,17,6,1.998341
2009,08,17,7,3.888308
2009,08,18,0,4.887131
2009,08,18,1,4.577346
2009,08,18,2,3.270555
2009,08,18,3,3.204
2009,08,18,4,3.091595
2009,08,18,5,3.324175
2009,08,18,6,3.655922
2009,08,18,7,4.767376
2009,08,19,0,6.660127
2009,08,19,1,5.264199
2009,08,19,2,3.589344
2009,08,19,3,3.422406
2009,08,19,4,4.809176
2009,08,19,5,5.101918
2009,08,19,6,4.986784
2009,08,19,7,4.859149
2009,08,20,0,5.677784
2009,08,20,1,4.990127
2009,08,20,2,3.561217
2009,08,20,3,3.778658
2009,08,20,4,6.150659
2009,08,20,5,6.764726
2009,08,20,6,6.127533
2009,08,20,7,4.774395
2009,08,21,0,5.0422
2009,08,21,1,5.367897
2009,08,21,2,4.714458
2009,08,21,3,4.503695
2009,08,21,4,2.936463
2009,08,21,5,2.192295
2009,08,21,6,2.486573
2009,08,21,7,3.4389
2009,08,22,0,3.33486
2009,08,22,1,2.460621
2009,08,22,2,3.128068
2009,08,22,3,4.64309
2009,08,22,4,0.783339
2009,08,22,5,1.498908
2009,08,22,6,1.383814
2009,08,22,7,2.85027
2009,08,23,0,3.79475
2009,08,23,1,4.175207
2009,08,23,2,5.344749
2009,08,23,3,6.898776
2009,08,23,4,6.853719
2009,08,23,5,5.76798
2009,08,23,6,5.447183
2009,08,23,7,6.044904
2009,08,24,0,5.764905
2009,08,24,1,6.120522
2009,08,24,2,7.026178
2009,08,24,3,6.986821
2009,08,24,4,5.246373
2009,08,24,5,3.217736
2009,08,24,6,2.54834
2009,08,24,7,1.447005
2009,08,25,0,0.083327
2009,08,25,1,0.664819
2009,08,25,2,1.126627
2009,08,25,3,1.82601
2009,08,25,4,2.875769
2009,08,25,5,3.460322
2009,08,25,6,2.868786
2009,08,25,7,1.091024
2009,08,26,0,2.493554
2009,08,26,1,5.196783
2009,08,26,2,5.598113
2009,08,26,3,4.719749
2009,08,26,4,3.246739
2009,08,26,5,3.890466
2009,08,26,6,4.643945
2009,08,26,7,2.923501
2009,08,27,0,3.473106
2009,08,27,1,5.370392
2009,08,27,2,6.279425
2009,08,27,3,4.884138
2009,08,27,4,5.043562
2009,08,27,5,7.174691
2009,08,27,6,7.433379
2009,08,27,7,6.55703
2009,08,28,0,5.643055
2009,08,28,1,5.155745
2009,08,28,2,4.288201
2009,08,28,3,3.478059
2009,08,28,4,3.461424
2009,08,28,5,6.030352
2009,08,28,6,7.39939
2009,08,28,7,7.13294
2009,08,29,0,6.206662
2009,08,29,1,5.815629
2009,08,29,2,5.43997
2009,08,29,3,3.496527
2009,08,29,4,3.491872
2009,08,29,5,4.856485
2009,08,29,6,5.314131
